id,created_at,text - utf-8,simplified
1.52681E+18,2022-05-18 06:23:37+00:00,b'HAHAHAHAHA https://t.co/fFYlo7Htw0',HAHAHAHAHA
1.52681E+18,2022-05-18 06:23:37+00:00,b'1 shot lahat \xf0\x9f\x98\x82\xf0\x9f\x98\x8d. Thank you fam.',1 shot lahat Thank you fam
1.52681E+18,2022-05-18 06:23:34+00:00,b'Mag swimming ba ako today? Bet ko yung umuulan while lumalangoy. Lol',Mag swimming ba ako today Bet ko yung umuulan while lumalangoy Lol
1.52681E+18,2022-05-18 06:23:31+00:00,"b'Ni try ko pananghid ni mama, lola og sa ako uyab nga magpa minimalist tattoo, and sugot ra sila tanan BWAHAHAHAHAHHHAAHAHA want ko pero nya na oy\xf0\x9f\xa4\xa3'",Ni try ko pananghid ni mama lola og sa ako uyab nga magpa minimalist tattoo and sugot ra sila tanan BWAHAHAHAHAHHHAAHAHA want ko pero nya na oy
1.52681E+18,2022-05-18 06:23:27+00:00,b'Gusto ko nalang mag kape',Gusto ko nalang mag kape
1.52681E+18,2022-05-18 06:23:24+00:00,b'Rainy afternoon\xf0\x9f\x92\xa6',Rainy afternoon
1.52681E+18,2022-05-18 06:23:22+00:00,b'HAHAHAHAHAHAHAHAHAHAHA https://t.co/fjNsCDTXx7',HAHAHAHAHAHAHAHAHAHAHA
1.52681E+18,2022-05-18 06:23:21+00:00,b'@ahjussi44922011 Ang gagu amp',Ang gagu amp
1.52681E+18,2022-05-18 06:23:20+00:00,b'@ivan_h0rny \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98',h0rny
1.52681E+18,2022-05-18 06:23:16+00:00,b'@andalkaaat Weh?',Weh
1.52681E+18,2022-05-18 06:23:15+00:00,"b'@skskskshx Thankyou my idol, Tampo ko sayo'",Thankyou my idol Tampo ko sayo
1.52681E+18,2022-05-18 06:23:15+00:00,"b""Don't be toxic and expect non toxic response \xf0\x9f\xa7\xa0""",Don t be toxic and expect non toxic response
1.52681E+18,2022-05-18 06:23:13+00:00,b'when there\xe2\x80\x99s something going on between u two but don\xe2\x80\x99t exactly know what it is.',when there s something going on between u two but don t exactly know what it is
1.52681E+18,2022-05-18 06:23:09+00:00,b'@BarcinasJho Kelan kau mgpp massage po',Kelan kau mgpp massage po
1.52681E+18,2022-05-18 06:23:08+00:00,b'My hand cream just increased its pricing \xf0\x9f\xa5\xb2\xf0\x9f\xab\xa0',My hand cream just increased its pricing
1.52681E+18,2022-05-18 06:23:07+00:00,b'kapoy nasad baya sya bay',kapoy nasad baya sya bay
1.52681E+18,2022-05-18 06:23:05+00:00,b'@donghanoona_ @foryooyongha @shineforWEi Praying po to win para sa anim na baliw pero sobrang mahal ko. \xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x92\x99\xf0\x9f\x92\x9c https://t.co/DAoen1fy2Y',Praying po to win para sa anim na baliw pero sobrang mahal ko
1.52681E+18,2022-05-18 06:23:01+00:00,b'nanginginig na naman ako sa galit putangina niyo hahahaha',nanginginig na naman ako sa galit putangina niyo hahahaha
1.52681E+18,2022-05-18 06:23:01+00:00,b'@H0munkurusu aww... but thats real.. it is tough',aww but thats real it is tough
1.52681E+18,2022-05-18 06:23:00+00:00,b'@TNX_twt Hwi &gt;&gt;&gt; anyone else https://t.co/q0RMMJGpTn',twt Hwi gt gt gt anyone else
1.52681E+18,2022-05-18 06:22:54+00:00,b'2:22 happiness',2 22 happiness
1.52681E+18,2022-05-18 06:22:53+00:00,b'Full details will be posted soon. Thank you!',Full details will be posted soon Thank you
1.52681E+18,2022-05-18 06:22:52+00:00,b'@mal1and0nly We labyu always mallows! \xf0\x9f\x92\x9a',We labyu always mallows
1.52681E+18,2022-05-18 06:22:52+00:00,"b'""_Always choose someone who is with you.,when you have nothing..\xf0\x9f\x96\xa4'",Always choose someone who is with you when you have nothing
1.52681E+18,2022-05-18 06:22:51+00:00,b'@princeclemente8 Happt birthday \xf0\x9f\xa5\xb3\xf0\x9f\x8e\x89\xf0\x9f\x8e\x82 andito lang kami to support you. Wish ko BL Series with Yasser Malta pls.',Happt birthday andito lang kami to support you Wish ko BL Series with Yasser Malta pls
1.52681E+18,2022-05-18 06:22:48+00:00,b'Makalagut jud maayu pay wala nalang ko nianhi',Makalagut jud maayu pay wala nalang ko nianhi
1.52681E+18,2022-05-18 06:22:44+00:00,b'Lamia pabukid run then mag eut',Lamia pabukid run then mag eut
1.52681E+18,2022-05-18 06:22:39+00:00,b'ayoko na mag-explain ng sarili ko parati.....',ayoko na mag explain ng sarili ko parati
1.52681E+18,2022-05-18 06:22:38+00:00,"b""Can I just sayyy, being single for more than a year now, I can't stress enough how glad I am to be spending time with just by myself and my quality friends around me. Just pure bliss and I feel so blessed \xe2\x98\xb9\xe2\x9d\xa4""",Can I just sayyy being single for more than a year now I can t stress enough how glad I am to be spending time with just by myself and my quality friends around me Just pure bliss and I feel so blessed
1.52681E+18,2022-05-18 06:22:35+00:00,b'@SaKalyeNiFelipe Kelan po kau pp massage po.',Kelan po kau pp massage po
1.52681E+18,2022-05-18 06:22:31+00:00,b'Sana. Lord umaasa na po ako \xf0\x9f\x98\x85',Sana Lord umaasa na po ako
1.52681E+18,2022-05-18 06:22:30+00:00,b'@AncientLoreSong Hehe okay lang naman. \xf0\x9f\xa4\x97',Hehe okay lang naman
1.52681E+18,2022-05-18 06:22:25+00:00,"b""@KatrynEli @_yunaaa28 May nabasa akong post di pa naman daw confirmed yung k14. Tsaka yung ROTC. Pero where there's smoke there's fire. Tsaka walang isang salita yung mag-amang dutertsky""",yunaaa28 May nabasa akong post di pa naman daw confirmed yung k14 Tsaka yung ROTC Pero where there s smoke there s fire Tsaka walang isang salita yung mag amang dutertsky
1.52681E+18,2022-05-18 06:22:24+00:00,b'@KimmyBooom May bata lol',May bata lol
1.52681E+18,2022-05-18 06:22:24+00:00,"b""I'm at @StarbucksPh in Pasig City, Metro Manila https://t.co/i8K3l3UGDE""",I m at in Pasig City Metro Manila
1.52681E+18,2022-05-18 06:22:20+00:00,b'@MeowDevil13 sleep\xf0\x9f\x98\x82',sleep
1.52681E+18,2022-05-18 06:22:16+00:00,b'wala nagpalibak nagtawag gid man \xf0\x9f\x98\x82 ang dami nyo na',wala nagpalibak nagtawag gid man ang dami nyo na
1.52681E+18,2022-05-18 06:22:13+00:00,b'We\xe2\x80\x99re all sad people just tryna cheer each other up \xf0\x9f\x99\x83',We re all sad people just tryna cheer each other up
1.52681E+18,2022-05-18 06:22:02+00:00,b'Awitytt',Awitytt
1.52681E+18,2022-05-18 06:22:02+00:00,b'Ibahon amp dae man lang nakakaisip mag approach HAHAHAHAHAHA edi waw',Ibahon amp dae man lang nakakaisip mag approach HAHAHAHAHAHA edi waw
1.52681E+18,2022-05-18 06:22:01+00:00,b'So silly of you https://t.co/idE5A9W3u2',So silly of you
1.52681E+18,2022-05-18 06:22:01+00:00,b'@itsnieltian Sexvam Aifa',Sexvam Aifa
1.52681E+18,2022-05-18 06:22:00+00:00,b'mo too kaha?\ncrush taka\xf0\x9f\x98\x98\ndli na pasakay\xf0\x9f\x98\x94\n#lfTOPcdo na pwedi \xf0\x9f\xa4\xa4\xf0\x9f\xa4\xa4',mo too kaha crush taka dli na pasakay lfTOPcdo na pwedi
1.52681E+18,2022-05-18 06:22:00+00:00,"b'Walk the talk. Kayo magtuon ang sa Marcos-Duterte. Yang mga nagfa-""fangirl"" are the very same people na bumaba para ikampanya ang Leni-Kiko at nag-volunteer. Alam nila pinaglalaban nila. Hindi yan basta fangirl. https://t.co/uhlpdJsSth'",Walk the talk Kayo magtuon ang sa Marcos Duterte Yang mga nagfa fangirl are the very same people na bumaba para ikampanya ang Leni Kiko at nag volunteer Alam nila pinaglalaban nila Hindi yan basta fangirl
1.52681E+18,2022-05-18 06:21:58+00:00,b'Finally\xe2\x80\xa6 #AlisNaTayoPles https://t.co/lkyWjhkhqm',Finally AlisNaTayoPles
1.52681E+18,2022-05-18 06:21:58+00:00,"b'@Eggzy54706865 3k package with massage and Extra service.. Body to body, romansa neck to nipple, sensual, linguam, manhood, pwd nyo ako ibj.'",3k package with massage and Extra service Body to body romansa neck to nipple sensual linguam manhood pwd nyo ako ibj
1.52681E+18,2022-05-18 06:21:55+00:00,b'@cismagbag @viin_alter Ikr hahah',alter Ikr hahah
1.52681E+18,2022-05-18 06:21:54+00:00,"b'sana buong araw, linggo, buwan at mga taon na naka ngiti. Dahil sa kanya \xf0\x9f\xa5\xb0'",sana buong araw linggo buwan at mga taon na naka ngiti Dahil sa kanya
1.52681E+18,2022-05-18 06:21:51+00:00,b'anemic? uti? migraine? ano doc??? \xf0\x9f\x99\x88',anemic uti migraine ano doc
1.52681E+18,2022-05-18 06:21:47+00:00,b'@nobitascopy Ako na po bibili ng beef hahaha!',Ako na po bibili ng beef hahaha
1.52681E+18,2022-05-18 06:21:44+00:00,b'Gamotor mi sa ako mama gahapon sya ga drive ako backride dayun floating gravel road ba dayon gipanaog dayun gipapalakaw na lang jud ko niya kay bug-at daw kaayo ko dayon laylay na daw iyang kamot \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 63kg thingz',Gamotor mi sa ako mama gahapon sya ga drive ako backride dayun floating gravel road ba dayon gipanaog dayun gipapalakaw na lang jud ko niya kay bug at daw kaayo ko dayon laylay na daw iyang kamot 63kg thingz
1.52681E+18,2022-05-18 06:21:41+00:00,b'@jraquino9 Yup. Salamat!',Yup Salamat
1.52681E+18,2022-05-18 06:21:40+00:00,b'Mga mangsaaray',Mga mangsaaray
1.52681E+18,2022-05-18 06:21:38+00:00,b'@hpalcanzare Damnnn!!! https://t.co/5kmQhSqPP7',Damnnn
1.52681E+18,2022-05-18 06:21:35+00:00,b'Gusto ko mag mcdo pota',Gusto ko mag mcdo pota
1.52681E+18,2022-05-18 06:21:33+00:00,"b""kawalang ganxuxbsjjssj bakit delay 'to""",kawalang ganxuxbsjjssj bakit delay to
1.52681E+18,2022-05-18 06:21:28+00:00,b'Makalagut yawwaa',Makalagut yawwaa
1.52681E+18,2022-05-18 06:21:21+00:00,b'Ay akala ko SWOH meme. \nSorry. \xf0\x9f\x98\xad https://t.co/MA11SeTGda',Ay akala ko SWOH meme Sorry
1.52681E+18,2022-05-18 06:21:16+00:00,b'Lakarj https://t.co/wvgZRuSuEP',Lakarj
1.52681E+18,2022-05-18 06:21:16+00:00,b'Wearing the PH. Thank you for this VP Leni and congrats to the Robredos. \xe2\x9d\xa4 https://t.co/l6858YKv92',Wearing the PH Thank you for this VP Leni and congrats to the Robredos
1.52681E+18,2022-05-18 06:21:16+00:00,b'@MayorFM3 Haha clever! Original? \xf0\x9f\x98\x84',Haha clever Original
1.52681E+18,2022-05-18 06:21:14+00:00,b'Shitt \xf0\x9f\x98\x8d https://t.co/pK6OvtlLcv',Shitt
1.52681E+18,2022-05-18 06:21:08+00:00,b'@Lanzsknecht Korique. Mahilig ako sa red flag \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d',Korique Mahilig ako sa red flag
1.52681E+18,2022-05-18 06:21:06+00:00,b'@ChemNerdBoi Okay lang yan. Wag mastress. :)',Okay lang yan Wag mastress
1.52681E+18,2022-05-18 06:21:00+00:00,"b""In today's making this tweet all about me, I competed in Season 2 for the Digital LG Quiz when I was a sophomore in high school (Yes, I was that old), please bring back those shows. :) https://t.co/tF4EL9YXJi""",In today s making this tweet all about me I competed in Season 2 for the Digital LG Quiz when I was a sophomore in high school Yes I was that old please bring back those shows
1.52681E+18,2022-05-18 06:20:59+00:00,b'@bambaddjan Tingin po',Tingin po
1.52681E+18,2022-05-18 06:20:58+00:00,b'Excited na ko sa In the Soop sa MOA huy!!!!',Excited na ko sa In the Soop sa MOA huy
1.52681E+18,2022-05-18 06:20:58+00:00,b'Yung natutulog ka nagising ka kase may tumatawag sayo may magandang balita palang ipapaalam saken\xf0\x9f\xa5\xba\xf0\x9f\x92\x97',Yung natutulog ka nagising ka kase may tumatawag sayo may magandang balita palang ipapaalam saken
1.52681E+18,2022-05-18 06:20:58+00:00,b'aaaaa gusto q mag val &gt;__&lt;',aaaaa gusto q mag val gt lt
1.52681E+18,2022-05-18 06:20:57+00:00,"b'Mayor @rex_gatchalian pahelp po. Wala nman po notice ng power interruption, di nman macontact ung @meralco \xf0\x9f\x98\xad\xf0\x9f\x98\xab'",Mayor gatchalian pahelp po Wala nman po notice ng power interruption di nman macontact ung
1.52681E+18,2022-05-18 06:20:56+00:00,b'Gwapoo \xf0\x9f\x98\x8d\xf0\x9f\x98\x98 https://t.co/KhTER3Y1p2',Gwapoo
1.52681E+18,2022-05-18 06:20:54+00:00,"b'No matter how draining the day is, I still think of you and all my energy is restored'",No matter how draining the day is I still think of you and all my energy is restored
1.52681E+18,2022-05-18 06:20:46+00:00,b'will be better.',will be better
1.52681E+18,2022-05-18 06:20:45+00:00,b'edi ok https://t.co/AA9HrkBT0a',edi ok
1.52681E+18,2022-05-18 06:20:44+00:00,"b'Enroll na, free sex and trip with me, just present your OR or access card to me \xf0\x9f\xa4\xa3 haha #altercabanatuan https://t.co/UB7zb4OPI0'",Enroll na free sex and trip with me just present your OR or access card to me haha altercabanatuan
1.52681E+18,2022-05-18 06:20:44+00:00,b'Grabe ang lamig sa vc lang kami nag kakayakapan',Grabe ang lamig sa vc lang kami nag kakayakapan
1.52681E+18,2022-05-18 06:20:44+00:00,b'May nammiss ako sa gantong panahon',May nammiss ako sa gantong panahon
1.52681E+18,2022-05-18 06:20:41+00:00,b'Gradually unfriending..',Gradually unfriending
1.52681E+18,2022-05-18 06:20:40+00:00,b'Oha \xf0\x9f\x98\x9d https://t.co/kupVtqDHkB',Oha
1.52681E+18,2022-05-18 06:20:39+00:00,b'LOL https://t.co/jhW11riAlI',LOL
1.52681E+18,2022-05-18 06:20:39+00:00,b'@JiroManiaX5 \xf0\x9f\xa4\xab haha hindi na ba nag-open Yamachu?',haha hindi na ba nag open Yamachu
1.52681E+18,2022-05-18 06:20:37+00:00,"b'@exxeeequiel Tawa yung isa kong ka group e ""go keisha wohooo""'",Tawa yung isa kong ka group e go keisha wohooo
1.52681E+18,2022-05-18 06:20:35+00:00,"b'@Raprapramos Same davao, same \xf0\x9f\xab\xa0'",Same davao same
1.52681E+18,2022-05-18 06:20:34+00:00,b'Minsanan lang talaga ako magandahan sa tao. Madalas kasi makita ko mga pangit. (Murag gwapo jud noh para mag judge??) hahahaha',Minsanan lang talaga ako magandahan sa tao Madalas kasi makita ko mga pangit Murag gwapo jud noh para mag judge hahahaha
1.52681E+18,2022-05-18 06:20:33+00:00,b'#DonBelle #HesIntoHer\n#DonnyPangilinan #BelleMariano https://t.co/0tD6d6niHv',DonBelle HesIntoHer DonnyPangilinan BelleMariano
1.52681E+18,2022-05-18 06:20:32+00:00,b'gago https://t.co/vnjrnUC6d2',gago
1.52681E+18,2022-05-18 06:20:31+00:00,b'@SEVodemacho As if finollow mo akonsa ML. Ewan',As if finollow mo akonsa ML Ewan
1.52681E+18,2022-05-18 06:20:30+00:00,b'@jjbslo18 ako biee ahahha',ako biee ahahha
1.52681E+18,2022-05-18 06:20:28+00:00,b'But what if I am becoming the kind person I used to hate and who traumatized me? \xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2\xf0\x9f\xa5\xb2 https://t.co/68ai8Fp56k',But what if I am becoming the kind person I used to hate and who traumatized me
1.52681E+18,2022-05-18 06:20:26+00:00,b'No need to worry',No need to worry
1.52681E+18,2022-05-18 06:20:25+00:00,b'6/7 - Last one!',6 7 Last one
1.52681E+18,2022-05-18 06:20:22+00:00,"b'Rainy season nanaman, kamusya yung mga may glasses jaan? \xf0\x9f\x98\x82 nakakakita pa ba kayo ng maayos?'",Rainy season nanaman kamusya yung mga may glasses jaan nakakakita pa ba kayo ng maayos
1.52681E+18,2022-05-18 06:20:20+00:00,b'Gusto kita puntahan sa Qc mahal ko at yakapin ka ng sobrang higpit \xf0\x9f\x92\x97',Gusto kita puntahan sa Qc mahal ko at yakapin ka ng sobrang higpit
1.52681E+18,2022-05-18 06:20:17+00:00,"b'Alam mo yung kahit mainit naka jacket ka para lang mag pict \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n#moodswings @ Bocaue, Bulacan https://t.co/gv80CJmdVO'",Alam mo yung kahit mainit naka jacket ka para lang mag pict moodswings Bocaue Bulacan
1.52681E+18,2022-05-18 06:20:11+00:00,b'Sa dami dami ng pede maging participant sa culiminating namin si exe pa nakuha ko putangina HAHSHHAHAHAH si walangya pati mga ka group ko e napapatawa e UTAS NA TALAGA KANINAA',Sa dami dami ng pede maging participant sa culiminating namin si exe pa nakuha ko putangina HAHSHHAHAHAH si walangya pati mga ka group ko e napapatawa e UTAS NA TALAGA KANINAA
1.52681E+18,2022-05-18 06:20:08+00:00,b'So do we finally know if Soo is using an iPhone 12/30 Pro or 12/13 Pro Max? *tries not to get distracted by his aaaaaarms* \xf0\x9f\x98\x8d\xf0\x9f\xa5\xb0\xf0\x9f\x98\x9d https://t.co/WWUe1m5RM4',So do we finally know if Soo is using an iPhone 12 30 Pro or 12 13 Pro Max tries not to get distracted by his aaaaaarms
1.52681E+18,2022-05-18 06:20:07+00:00,"b""Dear Lord, \n\n'Wag naman po sanang mapurnada yung mandatory leave ko. \xf0\x9f\xa5\xba\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb \n\nplease! please! please! \xf0\x9f\xa4\x8d""",Dear Lord Wag naman po sanang mapurnada yung mandatory leave ko please please please
1.52681E+18,2022-05-18 06:20:03+00:00,b'@kervsky Kapag hindi na ako CBS motivator. I can go back to them. Hahahaha!',Kapag hindi na ako CBS motivator I can go back to them Hahahaha
1.52681E+18,2022-05-18 06:20:01+00:00,b'Mamamatay katatawa don sa gc ng youth\xf0\x9f\xa4\xa3',Mamamatay katatawa don sa gc ng youth
1.52681E+18,2022-05-18 06:19:56+00:00,b'@sideguyqc Pag transition 4k na eh hahaha 3k lang budget ko',Pag transition 4k na eh hahaha 3k lang budget ko
1.52681E+18,2022-05-18 06:19:55+00:00,b'Bb and my coffee. Work na kmi. https://t.co/U69uXHoGGg',Bb and my coffee Work na kmi
1.52681E+18,2022-05-18 06:19:54+00:00,b'Why naman remove na the unlimited storage for academic email? :(',Why naman remove na the unlimited storage for academic email
1.52681E+18,2022-05-18 06:19:54+00:00,b'cmu again',cmu again
1.52681E+18,2022-05-18 06:19:42+00:00,b'@phapppi \xf0\x9f\xa4\xab hot mo rin po. Magswap pa tayo ng burger-menudo. Hahaha',hot mo rin po Magswap pa tayo ng burger menudo Hahaha
1.52681E+18,2022-05-18 06:19:41+00:00,b'At kapangalan ko pa talaga ung pilot na fake news peddler \xf0\x9f\x98\xa3\xf0\x9f\x98\xa3',At kapangalan ko pa talaga ung pilot na fake news peddler
1.52681E+18,2022-05-18 06:19:40+00:00,b'Just posted a photo @ Silangan San Mateo Rizal https://t.co/lMi9u12UwA',Just posted a photo Silangan San Mateo Rizal
1.52681E+18,2022-05-18 06:19:29+00:00,b'Napaka laking achievement nito para saken\xf0\x9f\xa5\xba\xe2\x9d\xa4\xef\xb8\x8f thanks god kinaya ko kahit nag-iisa\xf0\x9f\x98\x87\xf0\x9f\x99\x8f',Napaka laking achievement nito para saken thanks god kinaya ko kahit nag iisa
1.52681E+18,2022-05-18 06:19:27+00:00,b'@MANDIRIGMA_10 dasurbbbavilityy\xf0\x9f\x98\x82\xf0\x9f\x98\x82',10 dasurbbbavilityy
1.52681E+18,2022-05-18 06:19:26+00:00,"b'Psalm 122\n""Let us go rejoicing to the house of the Lord.""\n\nLet us pray as we hear his word, received his body and blood in communion, let us be intimately connected, related to our Lord as his true and authentic disciples. Amen\n\n#TheManilaCathedralHomily\n#WednesdayGOD'",Psalm 122 Let us go rejoicing to the house of the Lord Let us pray as we hear his word received his body and blood in communion let us be intimately connected related to our Lord as his true and authentic disciples Amen TheManilaCathedralHomily WednesdayGOD
1.52681E+18,2022-05-18 06:19:26+00:00,b'matututunan ko talaga mga pasikot sikot sa daan neto e hahahahaha',matututunan ko talaga mga pasikot sikot sa daan neto e hahahahaha
1.52681E+18,2022-05-18 06:19:24+00:00,"b'ayoko na lumabas ng bahay, bumalik nanaman pagkaadik ko sa shopee'",ayoko na lumabas ng bahay bumalik nanaman pagkaadik ko sa shopee
1.52681E+18,2022-05-18 06:19:23+00:00,"b'@DearestDeadly @teddyboybawang Imagine nga ganto ung mababasa mo sa linkedin. Dinala pagiging jeje. Edi meow ampota hahahaha disrespectful nga daw sa ""31M"". Sinabihan pang Kakampink ang BbC haha nako tlga https://t.co/UCTQdz4HR9'",Imagine nga ganto ung mababasa mo sa linkedin Dinala pagiging jeje Edi meow ampota hahahaha disrespectful nga daw sa 31M Sinabihan pang Kakampink ang BbC haha nako tlga
1.52681E+18,2022-05-18 06:19:17+00:00,b'@SandraBELIEBS16 Kaya nato ni sanders! Maka fourth year lageh ta',Kaya nato ni sanders Maka fourth year lageh ta
1.52681E+18,2022-05-18 06:19:16+00:00,"b'Happy birthday, anak\xf0\x9f\x92\x97\xf0\x9f\x8c\xb7 https://t.co/DcHOp9d2uP'",Happy birthday anak
1.52681E+18,2022-05-18 06:19:16+00:00,"b'tek na ulo yan, anay sasabog sa sakit'",tek na ulo yan anay sasabog sa sakit
1.52681E+18,2022-05-18 06:19:15+00:00,b'Hoy kidlat! Takot ako sayo! Tumigil ka!',Hoy kidlat Takot ako sayo Tumigil ka
1.52681E+18,2022-05-18 06:19:11+00:00,b'Ang hirap humanap ng isusuot para sa kasal this friday! I need help! \xf0\x9f\x98\x94',Ang hirap humanap ng isusuot para sa kasal this friday I need help
1.52681E+18,2022-05-18 06:19:11+00:00,b'natulog lang naman ako tapos gigising kang may naglalandian sa tl. HAHAHAHAHA wag kayong mag alala kinikilig ako sa relasyon niyo. \xf0\x9f\x98\x8d\xf0\x9f\x98\xb9',natulog lang naman ako tapos gigising kang may naglalandian sa tl HAHAHAHAHA wag kayong mag alala kinikilig ako sa relasyon niyo
1.52681E+18,2022-05-18 06:19:08+00:00,b'@AnnedeSagun hahaha.. sabagay nga!',hahaha sabagay nga
1.52681E+18,2022-05-18 06:19:04+00:00,b'It\xe2\x80\x99s confusing.. but I\xe2\x80\x99m taking the risk.',It s confusing but I m taking the risk
1.52681E+18,2022-05-18 06:19:04+00:00,b'@DaJenus @THEWINNERSCLUBS Dc: abcabando#2668 https://t.co/VcEmyzHLUA',Dc abcabando 2668
1.52681E+18,2022-05-18 06:19:02+00:00,"b""@Iam_Noboby @jombitskee Sure ka ba dyan sa sinasabi mo? I have friends who supported your candidate but I nevee cancalled them. Hahaha! Well, you don't know each of the supporters. Hahaha! Galing mo din magsalita wala ka naman alam. Miski ang bestfriend ko ay BBM pero never akong nagcancel ng friends.""",Noboby Sure ka ba dyan sa sinasabi mo I have friends who supported your candidate but I nevee cancalled them Hahaha Well you don t know each of the supporters Hahaha Galing mo din magsalita wala ka naman alam Miski ang bestfriend ko ay BBM pero never akong nagcancel ng friends
1.52681E+18,2022-05-18 06:18:57+00:00,b'Badtrip \xf0\x9f\x98\x8f',Badtrip
1.52681E+18,2022-05-18 06:18:56+00:00,b'Exactly 1 year today pero i can still feel the pain :(',Exactly 1 year today pero i can still feel the pain
1.52681E+18,2022-05-18 06:18:49+00:00,b'ELECTION FRAUD!! DECLARE THIS https://t.co/CgemQnfNFb',ELECTION FRAUD DECLARE THIS
1.52681E+18,2022-05-18 06:18:47+00:00,b'Naitawid ang speakership. Thank you Lord https://t.co/kVp8ad0Oej',Naitawid ang speakership Thank you Lord
1.52681E+18,2022-05-18 06:18:46+00:00,b'Bro this is faxxx @MagicEden https://t.co/90EY285B1l',Bro this is faxxx
1.52681E+18,2022-05-18 06:18:43+00:00,"b'Wahahahaha Melinda, Melinda! Kamusta ka naman kaya ngayon? \xf0\x9f\xa4\xa3'",Wahahahaha Melinda Melinda Kamusta ka naman kaya ngayon
1.52681E+18,2022-05-18 06:18:43+00:00,"b""y3s po opo iba't ibang tao tinutukoy ko HAHAHAHAHAHAHAA""",y3s po opo iba t ibang tao tinutukoy ko HAHAHAHAHAHAHAA
1.52681E+18,2022-05-18 06:18:43+00:00,b'@claawisa may sinasabe ka ba?? \xe2\x98\xba\xef\xb8\x8f',may sinasabe ka ba
1.52681E+18,2022-05-18 06:18:42+00:00,b'Yesssss!',Yesssss
1.52681E+18,2022-05-18 06:18:35+00:00,"b'Trying to hold my tears as I watch a vid on facebook sa bata nagbisita saija parents sa sementeryo, bagan tagkumoy man gjod ako heart. \xf0\x9f\x98\xad'",Trying to hold my tears as I watch a vid on facebook sa bata nagbisita saija parents sa sementeryo bagan tagkumoy man gjod ako heart
1.52681E+18,2022-05-18 06:18:35+00:00,b'@gelleesh Wish i can do that. Im a season a night kinda person \xf0\x9f\x98\x85',Wish i can do that Im a season a night kinda person
1.52681E+18,2022-05-18 06:18:32+00:00,"b""Usto 'ko na talaga ng aquaflask!!!""",Usto ko na talaga ng aquaflask
1.52681E+18,2022-05-18 06:18:32+00:00,b'@hani_016 Miske bagang\xf0\x9f\x98\x82\xf0\x9f\x98\xb9',016 Miske bagang
1.52681E+18,2022-05-18 06:18:24+00:00,b'Astor Piazzolla!!! \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/DpkthJX6Gy',Astor Piazzolla
1.52681E+18,2022-05-18 06:18:23+00:00,b'Sino kaya nandito sa KCC Marbel. https://t.co/BEfr8MsBb2',Sino kaya nandito sa KCC Marbel
1.52681E+18,2022-05-18 06:18:19+00:00,"b'Yung white lady, SUPOT!!!! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/E0w1YjLaod'",Yung white lady SUPOT
1.52681E+18,2022-05-18 06:18:18+00:00,"b'Giiiirl. Walang neeeeet, nakaka bente pa lang ako sa marketing calls. Waaaaah! \xf0\x9f\x98\xad'",Giiiirl Walang neeeeet nakaka bente pa lang ako sa marketing calls Waaaaah
1.52681E+18,2022-05-18 06:18:14+00:00,b'nuod muna tayo moving up ni vebs',nuod muna tayo moving up ni vebs
1.52681E+18,2022-05-18 06:18:11+00:00,b'There\xe2\x80\x99s so many great things to look forward to. Padayon.',There s so many great things to look forward to Padayon
1.52681E+18,2022-05-18 06:18:05+00:00,b'@fruitsaladyumz Shutang mga baccla kayo',Shutang mga baccla kayo
1.52681E+18,2022-05-18 06:18:01+00:00,b'@imjohndizon Hahahaha sige beh taga picture na lang kulang \xf0\x9f\x98\x82',Hahahaha sige beh taga picture na lang kulang
1.52681E+18,2022-05-18 06:17:54+00:00,"b""@HartvNL Mee eens, als een bepaald gedeelte van de bevolking, willens en wetens d'r eigen vol zit te schransen met eten waarvan ze weten dat het ongezond is, of stug door blijven roken of overmatig drinken, dan vind ik het niet meer dan logisch dat die daar xtra premie voor betalen.\xf0\x9f\xa5\xb4""",Mee eens als een bepaald gedeelte van de bevolking willens en wetens d r eigen vol zit te schransen met eten waarvan ze weten dat het ongezond is of stug door blijven roken of overmatig drinken dan vind ik het niet meer dan logisch dat die daar xtra premie voor betalen
1.52681E+18,2022-05-18 06:17:50+00:00,b'Sit on my face \xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5 https://t.co/GFAbKsknHK',Sit on my face
1.52681E+18,2022-05-18 06:17:49+00:00,"b'@_mikeignacio Abaw. I support, basta pay your taxes correctly'",mikeignacio Abaw I support basta pay your taxes correctly
